[18:45:56] [info] ENGINE: Successfully initialized Win32 window!
[18:45:56] [info] ENGINE: Successfully initialized DirectX!
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 245.591629
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 208.255234
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 208.255234
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 279.642059
[18:47:23] [info] ENGINE: PROFILER: 139000.000000FPS: 279.642059
[18:47:23] [info] ENGINE: PROFILER: 166400.000000FPS: 235.515762
[18:47:23] [info] ENGINE: PROFILER: 147400.000000FPS: 235.515762
[18:47:23] [info] ENGINE: PROFILER: 133400.000000FPS: 247.023376
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 247.023376
[18:47:23] [info] ENGINE: PROFILER: 166200.000000FPS: 203.549911
[18:47:23] [info] ENGINE: PROFILER: 135900.000000FPS: 203.549911
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 286.549377
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 286.549377
[18:47:23] [info] ENGINE: PROFILER: 139700.000000FPS: 236.540817
[18:47:23] [info] ENGINE: PROFILER: 138700.000000FPS: 236.540817
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 246.360031
[18:47:23] [info] ENGINE: PROFILER: 134500.000000FPS: 246.360031
[18:47:23] [info] ENGINE: PROFILER: 183300.000000FPS: 228.383499
[18:47:23] [info] ENGINE: PROFILER: 143100.000000FPS: 228.383499
[18:47:23] [info] ENGINE: PROFILER: 137600.000000FPS: 240.367294
[18:47:23] [info] ENGINE: PROFILER: 138600.000000FPS: 240.367294
[18:47:23] [info] ENGINE: PROFILER: 291000.000000FPS: 240.448181
[18:47:23] [info] ENGINE: PROFILER: 151000.000000FPS: 240.448181
[18:47:23] [info] ENGINE: PROFILER: 137800.000000FPS: 241.266174
[18:47:23] [info] ENGINE: PROFILER: 138400.000000FPS: 241.266174
[18:47:23] [info] ENGINE: PROFILER: 135500.000000FPS: 238.874420
[18:47:23] [info] ENGINE: PROFILER: 138900.000000FPS: 238.874420
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 240.471313
[18:47:23] [info] ENGINE: PROFILER: 134800.000000FPS: 240.471313
[18:47:23] [info] ENGINE: PROFILER: 140100.000000FPS: 248.533661
[18:47:23] [info] ENGINE: PROFILER: 135100.000000FPS: 248.533661
[18:47:23] [info] ENGINE: PROFILER: 133600.000000FPS: 241.283630
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 241.283630
[18:47:23] [info] ENGINE: PROFILER: 135100.000000FPS: 229.811096
[18:47:23] [info] ENGINE: PROFILER: 135000.000000FPS: 229.811096
[18:47:23] [info] ENGINE: PROFILER: 134500.000000FPS: 240.072998
[18:47:23] [info] ENGINE: PROFILER: 139700.000000FPS: 240.072998
[18:47:23] [info] ENGINE: PROFILER: 132900.000000FPS: 249.432526
[18:47:23] [info] ENGINE: PROFILER: 133400.000000FPS: 249.432526
[18:47:23] [info] ENGINE: PROFILER: 165900.000000FPS: 239.469330
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 239.469330
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 208.528824
[18:47:23] [info] ENGINE: PROFILER: 132100.000000FPS: 208.528824
[18:47:23] [info] ENGINE: PROFILER: 146700.000000FPS: 271.157013
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 271.157013
[18:47:23] [info] ENGINE: PROFILER: 135900.000000FPS: 248.681992
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 248.681992
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 240.153702
[18:47:23] [info] ENGINE: PROFILER: 139100.000000FPS: 240.153702
[18:47:23] [info] ENGINE: PROFILER: 133600.000000FPS: 208.337662
[18:47:23] [info] ENGINE: PROFILER: 133600.000000FPS: 208.337662
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 270.687256
[18:47:23] [info] ENGINE: PROFILER: 137800.000000FPS: 270.687256
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 248.157425
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 248.157425
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 240.199844
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 240.199844
[18:47:23] [info] ENGINE: PROFILER: 136500.000000FPS: 230.818954
[18:47:23] [info] ENGINE: PROFILER: 132900.000000FPS: 230.818954
[18:47:23] [info] ENGINE: PROFILER: 140300.000000FPS: 246.919678
[18:47:23] [info] ENGINE: PROFILER: 135300.000000FPS: 246.919678
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 241.674316
[18:47:23] [info] ENGINE: PROFILER: 135700.000000FPS: 241.674316
[18:47:23] [info] ENGINE: PROFILER: 136000.000000FPS: 238.965744
[18:47:23] [info] ENGINE: PROFILER: 136700.000000FPS: 238.965744
[18:47:23] [info] ENGINE: PROFILER: 142700.000000FPS: 233.743149
[18:47:23] [info] ENGINE: PROFILER: 140000.000000FPS: 233.743149
[18:47:23] [info] ENGINE: PROFILER: 136500.000000FPS: 237.874344
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 237.874344
[18:47:23] [info] ENGINE: PROFILER: 144800.000000FPS: 248.182068
[18:47:23] [info] ENGINE: PROFILER: 134400.000000FPS: 248.182068
[18:47:23] [info] ENGINE: PROFILER: 137200.000000FPS: 238.766052
[18:47:23] [info] ENGINE: PROFILER: 138900.000000FPS: 238.766052
[18:47:23] [info] ENGINE: PROFILER: 141300.000000FPS: 235.382721
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 235.382721
[18:47:23] [info] ENGINE: PROFILER: 177200.000000FPS: 235.532425
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 235.532425
[18:47:23] [info] ENGINE: PROFILER: 136300.000000FPS: 250.808853
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 250.808853
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 233.961899
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 233.961899
[18:47:23] [info] ENGINE: PROFILER: 137000.000000FPS: 211.864410
[18:47:23] [info] ENGINE: PROFILER: 139700.000000FPS: 211.864410
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 284.835358
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 284.835358
[18:47:23] [info] ENGINE: PROFILER: 168700.000000FPS: 238.532547
[18:47:23] [info] ENGINE: PROFILER: 168700.000000FPS: 238.532547
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 234.494080
[18:47:23] [info] ENGINE: PROFILER: 136200.000000FPS: 234.494080
[18:47:23] [info] ENGINE: PROFILER: 141700.000000FPS: 237.546616
[18:47:23] [info] ENGINE: PROFILER: 135700.000000FPS: 237.546616
[18:47:23] [info] ENGINE: PROFILER: 134900.000000FPS: 248.212875
[18:47:23] [info] ENGINE: PROFILER: 136100.000000FPS: 248.212875
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 240.049942
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 240.049942
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 234.252380
[18:47:23] [info] ENGINE: PROFILER: 142000.000000FPS: 234.252380
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 237.755600
[18:47:23] [info] ENGINE: PROFILER: 137700.000000FPS: 237.755600
[18:47:23] [info] ENGINE: PROFILER: 166000.000000FPS: 244.134659
[18:47:23] [info] ENGINE: PROFILER: 134900.000000FPS: 244.134659
[18:47:23] [info] ENGINE: PROFILER: 134200.000000FPS: 236.216766
[18:47:23] [info] ENGINE: PROFILER: 136800.000000FPS: 236.216766
[18:47:23] [info] ENGINE: PROFILER: 136300.000000FPS: 241.109116
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 241.109116
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 212.689026
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 212.689026
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 281.563232
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 281.563232
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 234.791382
[18:47:23] [info] ENGINE: PROFILER: 138000.000000FPS: 234.791382
[18:47:23] [info] ENGINE: PROFILER: 133400.000000FPS: 246.238693
[18:47:23] [info] ENGINE: PROFILER: 137800.000000FPS: 246.238693
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 208.955856
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 208.955856
[18:47:23] [info] ENGINE: PROFILER: 172700.000000FPS: 265.950378
[18:47:23] [info] ENGINE: PROFILER: 135500.000000FPS: 265.950378
[18:47:23] [info] ENGINE: PROFILER: 171800.000000FPS: 242.689011
[18:47:23] [info] ENGINE: PROFILER: 135600.000000FPS: 242.689011
[18:47:23] [info] ENGINE: PROFILER: 138500.000000FPS: 246.214447
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 246.214447
[18:47:23] [info] ENGINE: PROFILER: 154600.000000FPS: 233.002472
[18:47:23] [info] ENGINE: PROFILER: 136100.000000FPS: 233.002472
[18:47:23] [info] ENGINE: PROFILER: 136400.000000FPS: 238.606537
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 238.606537
[18:47:23] [info] ENGINE: PROFILER: 168700.000000FPS: 242.048706
[18:47:23] [info] ENGINE: PROFILER: 178500.000000FPS: 242.048706
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 247.966675
[18:47:23] [info] ENGINE: PROFILER: 138200.000000FPS: 247.966675
[18:47:23] [info] ENGINE: PROFILER: 138900.000000FPS: 207.318344
[18:47:23] [info] ENGINE: PROFILER: 134200.000000FPS: 207.318344
[18:47:23] [info] ENGINE: PROFILER: 134200.000000FPS: 273.007721
[18:47:23] [info] ENGINE: PROFILER: 136100.000000FPS: 273.007721
[18:47:23] [info] ENGINE: PROFILER: 139500.000000FPS: 241.908173
[18:47:23] [info] ENGINE: PROFILER: 135100.000000FPS: 241.908173
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 246.742981
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 246.742981
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 207.718826
[18:47:23] [info] ENGINE: PROFILER: 168300.000000FPS: 207.718826
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 271.827759
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 271.827759
[18:47:23] [info] ENGINE: PROFILER: 134400.000000FPS: 248.280655
[18:47:23] [info] ENGINE: PROFILER: 137500.000000FPS: 248.280655
[18:47:23] [info] ENGINE: PROFILER: 137600.000000FPS: 240.211395
[18:47:23] [info] ENGINE: PROFILER: 135200.000000FPS: 240.211395
[18:47:23] [info] ENGINE: PROFILER: 133600.000000FPS: 206.296158
[18:47:23] [info] ENGINE: PROFILER: 134200.000000FPS: 206.296158
[18:47:23] [info] ENGINE: PROFILER: 135800.000000FPS: 274.536713
[18:47:23] [info] ENGINE: PROFILER: 132600.000000FPS: 274.536713
[18:47:23] [info] ENGINE: PROFILER: 136100.000000FPS: 247.862183
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 247.862183
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 240.615982
[18:47:23] [info] ENGINE: PROFILER: 149100.000000FPS: 240.615982
[18:47:23] [info] ENGINE: PROFILER: 139000.000000FPS: 207.155136
[18:47:23] [info] ENGINE: PROFILER: 135000.000000FPS: 207.155136
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 273.074829
[18:47:23] [info] ENGINE: PROFILER: 137900.000000FPS: 273.074829
[18:47:23] [info] ENGINE: PROFILER: 132900.000000FPS: 247.794632
[18:47:23] [info] ENGINE: PROFILER: 137400.000000FPS: 247.794632
[18:47:23] [info] ENGINE: PROFILER: 170600.000000FPS: 239.285965
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 239.285965
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 232.309631
[18:47:23] [info] ENGINE: PROFILER: 133400.000000FPS: 232.309631
[18:47:23] [info] ENGINE: PROFILER: 140700.000000FPS: 239.767899
[18:47:23] [info] ENGINE: PROFILER: 133600.000000FPS: 239.767899
[18:47:23] [info] ENGINE: PROFILER: 132800.000000FPS: 248.447189
[18:47:23] [info] ENGINE: PROFILER: 133600.000000FPS: 248.447189
[18:47:23] [info] ENGINE: PROFILER: 134700.000000FPS: 226.546738
[18:47:23] [info] ENGINE: PROFILER: 139000.000000FPS: 226.546738
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 244.027435
[18:47:23] [info] ENGINE: PROFILER: 135200.000000FPS: 244.027435
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 248.675797
[18:47:23] [info] ENGINE: PROFILER: 137200.000000FPS: 248.675797
[18:47:23] [info] ENGINE: PROFILER: 140300.000000FPS: 240.894196
[18:47:23] [info] ENGINE: PROFILER: 133400.000000FPS: 240.894196
[18:47:23] [info] ENGINE: PROFILER: 137200.000000FPS: 239.572617
[18:47:23] [info] ENGINE: PROFILER: 167700.000000FPS: 239.572617
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 234.483063
[18:47:23] [info] ENGINE: PROFILER: 135700.000000FPS: 234.483063
[18:47:23] [info] ENGINE: PROFILER: 138600.000000FPS: 238.168945
[18:47:23] [info] ENGINE: PROFILER: 134700.000000FPS: 238.168945
[18:47:23] [info] ENGINE: PROFILER: 166800.000000FPS: 246.366104
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 246.366104
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 234.874115
[18:47:23] [info] ENGINE: PROFILER: 134800.000000FPS: 234.874115
[18:47:23] [info] ENGINE: PROFILER: 136800.000000FPS: 238.549637
[18:47:23] [info] ENGINE: PROFILER: 138300.000000FPS: 238.549637
[18:47:23] [info] ENGINE: PROFILER: 141100.000000FPS: 247.090515
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 247.090515
[18:47:23] [info] ENGINE: PROFILER: 134400.000000FPS: 239.963516
[18:47:23] [info] ENGINE: PROFILER: 134200.000000FPS: 239.963516
[18:47:23] [info] ENGINE: PROFILER: 134500.000000FPS: 233.459412
[18:47:23] [info] ENGINE: PROFILER: 135300.000000FPS: 233.459412
[18:47:23] [info] ENGINE: PROFILER: 138600.000000FPS: 213.451736
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 213.451736
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 282.119293
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 282.119293
[18:47:23] [info] ENGINE: PROFILER: 133600.000000FPS: 232.158615
[18:47:23] [info] ENGINE: PROFILER: 134800.000000FPS: 232.158615
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 241.650955
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 241.650955
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 213.124191
[18:47:23] [info] ENGINE: PROFILER: 136900.000000FPS: 213.124191
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 279.563873
[18:47:23] [info] ENGINE: PROFILER: 137800.000000FPS: 279.563873
[18:47:23] [info] ENGINE: PROFILER: 132600.000000FPS: 242.072144
[18:47:23] [info] ENGINE: PROFILER: 136800.000000FPS: 242.072144
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 233.704926
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 233.704926
[18:47:23] [info] ENGINE: PROFILER: 137300.000000FPS: 212.616669
[18:47:23] [info] ENGINE: PROFILER: 137400.000000FPS: 212.616669
[18:47:23] [info] ENGINE: PROFILER: 138700.000000FPS: 281.420593
[18:47:23] [info] ENGINE: PROFILER: 134900.000000FPS: 281.420593
[18:47:23] [info] ENGINE: PROFILER: 132700.000000FPS: 234.224945
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 234.224945
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 246.615219
[18:47:23] [info] ENGINE: PROFILER: 143200.000000FPS: 246.615219
[18:47:23] [info] ENGINE: PROFILER: 152600.000000FPS: 202.016113
[18:47:23] [info] ENGINE: PROFILER: 135600.000000FPS: 202.016113
[18:47:23] [info] ENGINE: PROFILER: 142000.000000FPS: 285.665314
[18:47:23] [info] ENGINE: PROFILER: 173200.000000FPS: 285.665314
[18:47:23] [info] ENGINE: PROFILER: 172400.000000FPS: 235.977081
[18:47:23] [info] ENGINE: PROFILER: 172400.000000FPS: 235.977081
[18:47:23] [info] ENGINE: PROFILER: 176900.000000FPS: 240.442429
[18:47:23] [info] ENGINE: PROFILER: 143100.000000FPS: 240.442429
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 238.612244
[18:47:23] [info] ENGINE: PROFILER: 135300.000000FPS: 238.612244
[18:47:23] [info] ENGINE: PROFILER: 134800.000000FPS: 241.914032
[18:47:23] [info] ENGINE: PROFILER: 135600.000000FPS: 241.914032
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 241.510880
[18:47:23] [info] ENGINE: PROFILER: 136500.000000FPS: 241.510880
[18:47:23] [info] ENGINE: PROFILER: 138800.000000FPS: 246.931854
[18:47:23] [info] ENGINE: PROFILER: 140200.000000FPS: 246.931854
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 206.949356
[18:47:23] [info] ENGINE: PROFILER: 135900.000000FPS: 206.949356
[18:47:23] [info] ENGINE: PROFILER: 137700.000000FPS: 273.485565
[18:47:23] [info] ENGINE: PROFILER: 135300.000000FPS: 273.485565
[18:47:23] [info] ENGINE: PROFILER: 165700.000000FPS: 247.997437
[18:47:23] [info] ENGINE: PROFILER: 137400.000000FPS: 247.997437
[18:47:23] [info] ENGINE: PROFILER: 137500.000000FPS: 240.130630
[18:47:23] [info] ENGINE: PROFILER: 136200.000000FPS: 240.130630
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 207.567932
[18:47:23] [info] ENGINE: PROFILER: 134500.000000FPS: 207.567932
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 272.672729
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 272.672729
[18:47:23] [info] ENGINE: PROFILER: 133400.000000FPS: 247.579910
[18:47:23] [info] ENGINE: PROFILER: 138600.000000FPS: 247.579910
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 240.749207
[18:47:23] [info] ENGINE: PROFILER: 140400.000000FPS: 240.749207
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 207.481796
[18:47:23] [info] ENGINE: PROFILER: 167100.000000FPS: 207.481796
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 272.538971
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 272.538971
[18:47:23] [info] ENGINE: PROFILER: 139200.000000FPS: 247.604431
[18:47:23] [info] ENGINE: PROFILER: 139000.000000FPS: 247.604431
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 239.859924
[18:47:23] [info] ENGINE: PROFILER: 139700.000000FPS: 239.859924
[18:47:23] [info] ENGINE: PROFILER: 134900.000000FPS: 231.032257
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 231.032257
[18:47:23] [info] ENGINE: PROFILER: 132900.000000FPS: 247.813049
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 247.813049
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 241.272003
[18:47:23] [info] ENGINE: PROFILER: 137200.000000FPS: 241.272003
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 239.877182
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 239.877182
[18:47:23] [info] ENGINE: PROFILER: 138800.000000FPS: 233.732239
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 233.732239
[18:47:23] [info] ENGINE: PROFILER: 160400.000000FPS: 238.049896
[18:47:23] [info] ENGINE: PROFILER: 160800.000000FPS: 238.049896
[18:47:23] [info] ENGINE: PROFILER: 138300.000000FPS: 248.336151
[18:47:23] [info] ENGINE: PROFILER: 134700.000000FPS: 248.336151
[18:47:23] [info] ENGINE: PROFILER: 136500.000000FPS: 233.639389
[18:47:23] [info] ENGINE: PROFILER: 172200.000000FPS: 233.639389
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 237.433807
[18:47:23] [info] ENGINE: PROFILER: 136400.000000FPS: 237.433807
[18:47:23] [info] ENGINE: PROFILER: 132700.000000FPS: 248.626343
[18:47:23] [info] ENGINE: PROFILER: 138200.000000FPS: 248.626343
[18:47:23] [info] ENGINE: PROFILER: 134900.000000FPS: 232.959061
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 232.959061
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 240.459763
[18:47:23] [info] ENGINE: PROFILER: 137300.000000FPS: 240.459763
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 210.983826
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 210.983826
[18:47:23] [info] ENGINE: PROFILER: 138100.000000FPS: 283.165802
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 283.165802
[18:47:23] [info] ENGINE: PROFILER: 136700.000000FPS: 241.283630
[18:47:23] [info] ENGINE: PROFILER: 133700.000000FPS: 241.283630
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 234.785889
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 234.785889
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 237.930954
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 237.930954
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 247.255463
[18:47:23] [info] ENGINE: PROFILER: 138900.000000FPS: 247.255463
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 239.871414
[18:47:23] [info] ENGINE: PROFILER: 134200.000000FPS: 239.871414
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 233.524841
[18:47:23] [info] ENGINE: PROFILER: 139100.000000FPS: 233.524841
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 213.620453
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 213.620453
[18:47:23] [info] ENGINE: PROFILER: 172400.000000FPS: 278.202820
[18:47:23] [info] ENGINE: PROFILER: 136800.000000FPS: 278.202820
[18:47:23] [info] ENGINE: PROFILER: 165100.000000FPS: 242.453644
[18:47:23] [info] ENGINE: PROFILER: 138400.000000FPS: 242.453644
[18:47:23] [info] ENGINE: PROFILER: 134400.000000FPS: 234.065964
[18:47:23] [info] ENGINE: PROFILER: 136100.000000FPS: 234.065964
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 212.684494
[18:47:23] [info] ENGINE: PROFILER: 143100.000000FPS: 212.684494
[18:47:23] [info] ENGINE: PROFILER: 139200.000000FPS: 281.555328
[18:47:23] [info] ENGINE: PROFILER: 135200.000000FPS: 281.555328
[18:47:23] [info] ENGINE: PROFILER: 135500.000000FPS: 234.483063
[18:47:23] [info] ENGINE: PROFILER: 134100.000000FPS: 234.483063
[18:47:23] [info] ENGINE: PROFILER: 132600.000000FPS: 246.463257
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 246.463257
[18:47:23] [info] ENGINE: PROFILER: 137800.000000FPS: 208.572327
[18:47:23] [info] ENGINE: PROFILER: 138400.000000FPS: 208.572327
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 278.071320
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 278.071320
[18:47:23] [info] ENGINE: PROFILER: 132800.000000FPS: 236.105209
[18:47:23] [info] ENGINE: PROFILER: 137500.000000FPS: 236.105209
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 246.663879
[18:47:23] [info] ENGINE: PROFILER: 133000.000000FPS: 246.663879
[18:47:23] [info] ENGINE: PROFILER: 191200.000000FPS: 203.132309
[18:47:23] [info] ENGINE: PROFILER: 143800.000000FPS: 203.132309
[18:47:23] [info] ENGINE: PROFILER: 183900.000000FPS: 276.655792
[18:47:23] [info] ENGINE: PROFILER: 168000.000000FPS: 276.655792
[18:47:23] [info] ENGINE: PROFILER: 146800.000000FPS: 238.151932
[18:47:23] [info] ENGINE: PROFILER: 137200.000000FPS: 238.151932
